ID,SalePrice
1929,111583.14534512334
1930,136583.5165475376
1931,149430.9378759011
1932,136961.19886890493
1933,167500.47174882327
1934,186147.42209503648
1935,180509.19498177397
1936,186050.30463605782
1937,184522.45256481424
1938,170790.41408481204
1939,249950.6571314802
1940,202790.2015497106
1941,181880.6246359573
1942,191366.48617385665
1943,214089.15116251927
1944,282169.3903808369
1945,322988.1896283933
1946,161745.71055933076
1947,281457.785970315
1948,178048.4169613315
1949,247527.12089053393
1950,205714.45063106262
1951,270347.19129066856
1952,235663.06287552314
1953,194110.89734638517
1954,222485.76535929544
1955,137552.2450951749
1956,322632.23926718615
1957,175480.73668429523
1958,303041.2935166118
1959,123343.34658839382
1960,87440.45310980981
1961,112037.35340631093
1962,119667.17635063842
1963,136570.81957777022
1964,114936.2273927996
1965,152713.4518841888
1966,159644.57841488405
1967,276498.5248313454
1968,349180.2927677481
1969,333300.21874045755
1970,354143.56276963477
1971,399081.32942038437
1972,339223.78233697533
1973,268538.36366559204
1974,295606.5381286318
1975,416625.52203285217
1976,292354.4613674219
1977,346122.1489779429
1978,313327.1227156309
1979,313639.5330376964
1980,210003.3281206979
1981,324406.4763007219
1982,235736.6980041693
1983,221013.5138833664
1984,194249.44095038285
1985,250879.19630650888
1986,251323.9676112839
1987,188311.31676922634
1988,181757.08815936453
1989,200827.46084201278
1990,220083.8518477114
1991,231605.41563668186
1992,240689.1654827482
1993,178829.34982883453
1994,237175.32767303512
1995,196739.64972873183
1996,287754.9080046044
1997,287411.8684720638
1998,310357.0006580608
1999,266359.1727491793
2000,300881.5446582289
2001,271569.261498409
2002,251475.19818666522
2003,265182.59866702755
2004,280202.41453593026
2005,223178.61547076344
2006,212234.28794538198
2007,262297.7952181973
2008,213840.626320162
2009,192715.4175112691
2010,209371.7527911413
2011,165120.57003882562
2012,178095.83986544388
2013,170159.9724872528
2014,187838.07160240028
2015,199433.39889259834
2016,190846.4752120591
2017,202574.09986776148
2018,106670.86968825912
2019,127103.03005406578
2020,102266.49876145498
2021,86048.52145925272
2022,193373.40316855337
2023,135087.13863671818
2024,266359.2057139912
2025,338773.3597272771
2026,189389.9023710409
2027,159700.83798802865
2028,178209.5063834231
2029,177756.62242692953
2030,267471.49538695265
2031,253379.29441151387
2032,244766.77422510335
2033,261924.7799719343
2034,182694.05490594765
2035,233279.4051133596
2036,234144.42257311931
2037,236831.37046520985
2038,304905.9037354359
2039,216049.84744801154
2040,338235.86735467135
2041,269163.1698018833
2042,206648.6509819416
2043,181363.25975065504
2044,197603.18187165924
2045,214029.8991719956
2046,135037.94777707537
2047,138575.07906192835
2048,136080.29858542388
2049,130486.69775115806
2050,180636.48545625026
2051,104357.45963961343
2052,131361.7257784476
2053,135662.23303342253
2054,68402.88449205682
2055,159244.0293287424
2056,143131.7922982789
2057,98729.1379865215
2058,221312.58850657163
2059,129442.3609560513
2060,189559.55088934966
2061,200104.66624085873
2062,110722.74343181719
2063,96415.90491229578
2064,132233.51302326532
2065,114238.15431187177
2066,189667.05606555648
2067,114292.90540105678
2068,135635.33645790853
2069,65429.83714953556
2070,97802.22693687785
2071,66236.45329281155
2072,169473.9538357734
2073,131571.66155227358
2074,192865.6364937696
2075,141901.1954361735
2076,123111.89906186951
2077,125016.30197048155
2078,103758.52816345569
2079,141071.946229841
2080,121825.62771243477
2081,114540.76156922537
2082,126061.99167407877
2083,140257.39412895046
2084,90569.13115212301
2085,102828.49547566127
2086,144281.85735107504
2087,134693.63141897685
2088,106705.83404677609
2089,58105.52156845436
2090,125352.406111875
2091,94097.75372067667
2092,149880.72912487423
2093,130538.97740282296
2094,142036.31399769
2095,148931.2766203083
2096,75790.25363590954
2097,98025.78034591433
2098,153294.4492470877
2099,8716.674109169762
2100,61193.94842044662
2101,115252.4012816601
2102,149266.66414915037
2103,88809.06766201733
2104,151557.8976992244
2105,139865.90372927152
2106,31576.243361157736
2107,215121.6178638755
2108,116405.341658838
2109,94701.18898716781
2110,121784.54712149283
2111,170559.1189878733
2112,121666.7814700435
2113,112822.84771643419
2114,120863.14735291447
2115,152755.71673226275
2116,118923.28370592385
2117,143781.06490974256
2118,108370.04993267349
2119,109046.67050698286
2120,112576.40335473898
2121,66148.36345240698
2122,86240.76025231069
2123,93234.03622734014
2124,184479.52434774733
2125,139432.02314567394
2126,148051.73013068864
2127,189396.01160885894
2128,135515.2431688741
2129,113231.86327191445
2130,131790.49759966406
2131,161161.70640060015
2132,125603.31766815428
2133,133994.48871039195
2134,124513.6559277311
2135,113052.02468724307
2136,44396.982471107876
2137,105693.53629637885
2138,140021.11885456616
2139,165926.17682935402
2140,133781.9175464906
2141,163798.28734057385
2142,110837.13863310174
2143,142432.71530288566
2144,126096.074775841
2145,134362.39363216577
2146,187644.92461380747
2147,176797.22235800943
2148,161597.02757467015
2149,148949.19013060548
2150,228137.26012343695
2151,127527.55074246382
2152,180007.68097986176
2153,186049.4953715544
2154,116632.754786492
2155,149991.91264957574
2156,259872.52729579402
2157,245413.65434530206
2158,228451.69807102662
2159,222767.07222483205
2160,182068.34139968234
2161,257772.72018701248
2162,373396.5326790699
2163,320176.6323257213
2164,255510.04639898488
2165,201534.82518032833
2166,151096.79646387824
2167,213149.71171012023
2168,192288.64295967727
2169,195375.60996031866
2170,217750.64006194394
2171,154895.7827038319
2172,131267.74992151014
2173,187208.31727624068
2174,236560.3667148465
2175,293374.6266472853
2176,282897.942079191
2177,235242.0063924479
2178,230122.81232149285
2179,156756.37956277246
2180,242045.09590699399
2181,194861.29845431598
2182,232610.06975219227
2183,190962.52759927197
2184,125685.72433272787
2185,133298.66442188076
2186,164416.93177733838
2187,168383.31762895442
2188,165197.71484603954
2189,294212.9259183182
2190,66205.75171774547
2191,68524.00169660864
2192,87800.34975013326
2193,113308.31648021776
2194,116455.22429984427
2195,88864.93512027702
2196,85253.74917445079
2197,95577.45089729867
2198,179786.9682499956
2199,185233.70000801946
2200,146987.06584159832
2201,141101.1395459684
2202,201259.9923867184
2203,124750.84721304374
2204,144656.07441083353
2205,99651.9619524513
2206,142336.33069261248
2207,216065.8221692761
2208,249106.65899130554
2209,198812.34916020127
2210,147704.68595264957
2211,129185.58500666163
2212,118736.95012241104
2213,107435.18319359285
2214,137266.46555981753
2215,94029.39129867105
2216,144154.48188314226
2217,20288.51726899764
2218,78883.36449905125
2219,71714.33335668876
2220,50564.36644669822
2221,261244.39883653042
2222,246424.86924581896
2223,285719.7239177715
2224,234680.42382604597
2225,114911.7436112834
2226,187595.31041347806
2227,232495.37575742547
2228,270528.60860572464
2229,236414.67944701776
2230,145284.91202431417
2231,209330.42134536538
2232,202703.39103617507
2233,189964.4748832112
2234,246891.5959528458
2235,207248.11504802096
2236,256380.22755963277
2237,308699.0080252363
2238,244299.24213525784
2239,135576.7091133319
2240,171526.0363995066
2241,161781.6754756422
2242,129232.81301582712
2243,127103.6954951197
2244,103578.42305780647
2245,100148.92692938974
2246,130772.52597673275
2247,152128.89047434495
2248,114785.90169884186
2249,108785.5492679335
2250,129834.77689612648
2251,103060.0652181078
2252,203986.94247516693
2253,162474.6027404336
2254,182565.0727599527
2255,204131.10127793072
2256,182628.0016404463
2257,198577.85910196888
2258,171122.92943705368
2259,182354.43158841814
2260,177191.16289741272
2261,204000.16801390896
2262,219535.8561682499
2263,313688.7311114332
2264,386036.72709327575
2265,204828.38535157993
2266,268469.59611444833
2267,342824.53262824647
2268,352661.06213762204
2269,163137.01278206642
2270,205441.3115058728
2271,235857.67806536035
2272,238560.4232740631
2273,174769.04256086686
2274,198662.34683971998
2275,188511.90283483552
2276,197981.4176975338
2277,202396.8448345089
2278,170489.01385066012
2279,98585.72045449559
2280,90441.02287877929
2281,176416.64446908614
2282,191082.3399312122
2283,133995.78261116362
2284,118606.8451421513
2285,154644.92110459838
2286,112892.32767194459
2287,312155.84298568504
2288,263934.9362369646
2289,316500.96458230034
2290,363454.93400454184
2291,302508.0058556477
2292,368998.16335049376
2293,375931.5154172814
2294,336248.8788662414
2295,397193.54649566824
2296,258321.42799039517
2297,288922.8749100725
2298,295356.4934099764
2299,331403.3816424455
2300,304063.0270312678
2301,272892.8784745215
2302,255704.1743049834
2303,251002.245792419
2304,248936.04258065863
2305,202187.23516318324
2306,203693.47206001735
2307,209173.90415854013
2308,234890.14809706534
2309,277766.90734811436
2310,220065.90451831237
2311,226511.93766481412
2312,182721.5601050696
2313,174299.62215336884
2314,185476.99395496032
2315,177721.76797024702
2316,201316.13700191892
2317,190787.08527183562
2318,169935.075477175
2319,188541.09656994097
2320,188223.52658174286
2321,269596.76278399915
2322,196393.52578612702
2323,194412.06494863128
2324,201310.4679865875
2325,204662.78363627737
2326,183878.27919707197
2327,207940.26762009255
2328,219381.95789048454
2329,196110.65103431005
2330,194322.64522330655
2331,324020.20189746894
2332,350902.6457264334
2333,308141.4765424326
2334,256892.38714589184
2335,270252.9270462292
2336,305891.1471365544
2337,191089.3007865004
2338,269320.0182714642
2339,237645.0044374208
2340,364605.6857140615
2341,202757.24889889412
2342,244092.44892376201
2343,232017.95639092784
2344,235250.3655149227
2345,247251.21597335237
2346,205888.14856194198
2347,188277.28030301846
2348,235188.14780888526
2349,171021.61477665167
2350,275717.874795839
2351,233568.65857438213
2352,262122.05641723477
2353,257436.8177406495
2354,146202.5071018879
2355,159797.1874005397
2356,157007.8755624579
2357,206515.11935228837
2358,189215.40650767
2359,143216.62722273037
2360,112480.91808018596
2361,143860.22587846062
2362,269736.4560799604
2363,143142.41351835785
2364,189649.55607778073
2365,235835.44230770046
2366,202840.04222194926
2367,224549.01666300354
2368,207800.02742096205
2369,215287.59538985492
2370,184138.12351680087
2371,160128.67281570222
2372,185176.49651537795
2373,270108.96146865777
2374,295203.20628734125
2375,244378.6527099347
2376,299197.71529302216
2377,321025.6130447402
2378,157791.00934595504
2379,238046.98141384014
2380,160184.10284387536
2381,184648.20918985788
2382,238611.44019173906
2383,224056.60515011783
2384,255847.59957292705
2385,177182.09414502286
2386,136248.23415378906
2387,119884.10149383599
2388,107798.26720901877
2389,129448.15138386733
2390,146834.4351211007
2391,135769.01475206536
2392,94826.21470477148
2393,183969.65253921255
2394,143178.1282827261
2395,212000.58591405005
2396,149311.43624214135
2397,222618.3706166179
2398,134526.62730199756
2399,34619.24112668373
2400,45583.28476242251
2401,111235.69569165418
2402,142334.39271561435
2403,144706.6762332584
2404,147763.7829061172
2405,180824.58317589486
2406,142428.21276398288
2407,116754.65681429075
2408,151553.9797158726
2409,110948.45357485635
2410,203217.92451272608
2411,105817.5223546945
2412,149672.77883675304
2413,111877.5439277405
2414,132052.04296345921
2415,129281.75517356147
2416,135612.0061337215
2417,123667.23591608655
2418,117854.87286608347
2419,100595.65897856404
2420,109450.71347147234
2421,123385.89816367424
2422,99832.78192050064
2423,120244.21206952429
2424,144159.15925781062
2425,242162.58234846388
2426,149953.35693230858
2427,127081.54576670619
2428,195422.3584856594
2429,98408.93910320693
2430,131164.3121581467
2431,96550.59233063839
2432,123044.2311244447
2433,133455.00557856966
2434,122706.97455112434
2435,144954.27172660438
2436,93081.26698361065
2437,93637.54161063321
2438,112625.68338204741
2439,115602.72212540587
2440,136447.34719809896
2441,96402.74492829172
2442,93825.95975341271
2443,140003.40852852684
2444,136972.86601835123
2445,64322.72272229109
2446,125243.44689175727
2447,207447.66864717688
2448,143111.0033866107
2449,117446.54879067659
2450,165591.3112581983
2451,114268.51917602234
2452,221815.4396751242
2453,74046.65948383459
2454,126103.31591855579
2455,137627.8999404491
2456,128890.08029692301
2457,116444.79665639375
2458,119350.1801791604
2459,94846.43272879762
2460,148865.75721400004
2461,116490.45402281366
2462,126095.50619212336
2463,132282.35896478087
2464,175439.84080366028
2465,145296.85749144253
2466,108276.36014297752
2467,162482.20134971087
2468,78728.21589817172
2469,80045.10519570748
2470,213740.0275838718
2471,224476.39885270462
2472,180978.64898384275
2473,118041.66810853856
2474,60193.74226954552
2475,251136.04764140962
2476,110828.59557976383
2477,114319.30900442794
2478,177374.0861733589
2479,95934.7517639362
2480,141654.4736312172
2481,114478.34612793937
2482,144088.32728908822
2483,91799.83372125235
2484,133432.5141424316
2485,115931.00242259023
2486,138288.69420959643
2487,215475.085384836
2488,175030.66810517997
2489,165578.34289930627
2490,144904.764284215
2491,84156.24298334234
2492,193780.909817264
2493,145153.42457472632
2494,157597.97652753588
2495,82720.99804973505
2496,240554.16811755026
2497,154917.33750260744
2498,90896.93511887717
2499,63346.19463060326
2500,122163.45310543508
2501,126287.05947240542
2502,143769.4124063198
2503,77454.41782796821
2504,183833.95363585354
2505,227207.35820036387
2506,265427.7532967397
2507,285779.0609346552
2508,265371.67731538817
2509,234573.9116496875
2510,233075.87021783652
2511,191703.0107269851
2512,208412.97936188133
2513,235454.41440360952
2514,276619.1959209687
2515,136767.88794703461
2516,175188.93291312532
2517,133415.13488971308
2518,139066.6648784611
2519,218453.23847208434
2520,223323.08936204837
2521,196224.8097510739
2522,229362.0093415187
2523,115643.97132403201
2524,137271.63976150664
2525,148110.6239779308
2526,122042.38427466441
2527,96219.2203626935
2528,115508.71475674487
2529,125318.59673760629
2530,118165.33405941546
2531,248750.48870678042
2532,227762.912869721
2533,214017.8509385761
2534,246148.4128073019
2535,279847.982833908
2536,246080.17937888304
2537,243884.75613453524
2538,188312.47689793474
2539,199050.76430987875
2540,174352.25674081902
2541,194377.52124317252
2542,150416.99223795795
2543,129349.95129908885
2544,107506.2761372601
2545,147394.76709620171
2546,155392.70776090404
2547,170540.84828805906
2548,150784.23493731284
2549,157207.59057836357
2550,653976.3479617811
2551,161197.70954726083
2552,118424.45427383932
2553,60084.13470403322
2554,96920.94837401838
2555,120133.74413984719
2556,73182.5851139243
2557,98833.99768071443
2558,170469.6484037757
2559,109889.57897839854
2560,155954.86297814298
2561,149794.22299297975
2562,134012.66796189995
2563,139191.631038426
2564,198893.47495153063
2565,149518.25676959386
2566,118362.17597478822
2567,125467.38159288264
2568,197620.99830245326
2569,197860.79896382015
2570,147585.59605834965
2571,157094.50609365018
2572,194733.18885749375
2573,232069.22673066548
2574,268358.168052482
2575,141438.70279301197
2576,139644.3337171877
2577,150557.39994049264
2578,82371.616738063
2579,14806.623189823542
2580,121421.74319311658
2581,123189.56215935673
2582,127143.75205976547
2583,273522.1909170603
2584,187596.01992439205
2585,193429.25785029592
2586,226992.20336707175
2587,213434.9371400788
2588,157336.27968602726
2589,171156.7138249388
2590,235209.9940711598
2591,263648.9579564643
2592,216049.57798918552
2593,236921.68791720696
2594,192589.12763717264
2595,210507.03515762748
2596,317132.559107923
2597,188770.67432597006
2598,259573.4375806016
2599,320192.9353907875
2600,189743.11213458265
2601,163590.49710722506
2602,64745.387304825665
2603,81282.53167589715
2604,91391.37442508336
2605,64779.39051638772
2606,157414.2411607472
2607,231264.57197587827
2608,216783.24796537572
2609,172450.63821111462
2610,122858.23756807561
2611,131810.38469312835
2612,157266.90349093342
2613,125668.8413473876
2614,108769.7221175185
2615,166217.8791820833
2616,167913.23487549135
2617,202547.35187227023
2618,225436.78759991843
2619,236694.65591641515
2620,192574.9453650904
2621,177695.79505320475
2622,191613.66785223945
2623,236130.72573361173
2624,296101.2438757159
2625,282673.35659206356
2626,180170.63133690483
2627,190617.88045059913
2628,375481.1011243374
2629,380673.40374651575
2630,318503.63632179797
2631,391808.277048283
2632,343422.66242726403
2633,290153.2557107364
2634,347395.868294748
2635,177325.3564915615
2636,209336.51602416183
2637,199502.44423738797
2638,251395.01833510725
2639,212928.25909088016
2640,169909.38853358617
2641,84830.20160033961
2642,193050.71716029197
2643,138587.63381873444
2644,147900.95235637436
2645,127470.44074774324
2646,119250.86721460638
2647,133085.07704229862
2648,161019.03662701324
2649,147004.61252721027
2650,153614.0827939154
2651,153620.6622156601
2652,350978.4186099656
2653,263724.8933980274
2654,242026.51982326945
2655,351183.16098212055
2656,308759.45753637794
2657,307041.5093589574
2658,264380.1166662087
2659,283459.36921754293
2660,309424.0530027896
2661,320078.25945882127
2662,331053.56073482777
2663,289475.0563595898
2664,269518.73479525023
2665,319356.5298266837
2666,284343.9996387388
2667,179557.89351562667
2668,194604.1116803859
2669,176090.20822434407
2670,281561.30254750117
2671,197139.14840792073
2672,212010.58149888949
2673,217798.76941366424
2674,232063.5663835646
2675,184351.05517991283
2676,200132.5579037522
2677,209782.83056280622
2678,252984.2319161417
2679,277939.69070267305
2680,284335.07131952373
2681,359344.54356139014
2682,312949.0339347976
2683,427721.8848616984
2684,302920.20027273195
2685,322876.6326978677
2686,254955.36430932442
2687,281540.4475815124
2688,227774.41566886986
2689,205724.40960910707
2690,366506.38466024166
2691,183628.3862888238
2692,143920.4491552175
2693,201689.90619024076
2694,150828.4581381334
2695,211767.74141031806
2696,197410.72572574415
2697,191290.2263782383
2698,212876.13125509163
2699,186580.80600615963
2700,162462.27378171985
2701,152031.04340551724
2702,118393.53679037234
2703,151243.25109681138
2704,154425.865003234
2705,94883.1774479273
2706,97353.01305262314
2707,129597.46048564184
2708,103970.07187053526
2709,111652.02386813995
2710,110460.10866353905
2711,278195.8766652467
2712,354411.7893607409
2713,184943.0124185928
2714,157795.47154462524
2715,173922.70631651953
2716,153471.40395973786
2717,181574.52714079642
2718,219201.87554001575
2719,171974.76307200827
2720,218170.32477616193
2721,135633.63327585137
2722,176731.82340000896
2723,171920.17885336583
2724,117067.46263825265
2725,118442.45472995704
2726,138575.8018140064
2727,199927.11518285424
2728,182886.58560748468
2729,141356.54092482547
2730,138741.4330874686
2731,128527.93161430047
2732,113945.94633220986
2733,179314.24840477225
2734,163244.5833087142
